opera_id,dcTitle_opera,dcTitle_persona,column,data
69526,Il cordovano,"Cervantes, Miguel de",relazione,testo di
69526,Il cordovano,"Petrassi, Goffredo",relazione,compositore
69526,Il cordovano,"Montale, Eugenio",relazione,testo di
69527,"Litaniae de venerabili altaris sacramento, Mib, K 243","Mozart, Wolfgang Amadeus",relazione,compositore
69528,"Sonata, pf, La min., K 310","Mozart, Wolfgang Amadeus",relazione,compositore
69529,"Sonata, pf n. 3, op. 31, Mib, La Chasse","Beethoven, Ludwig van",relazione,compositore
69530,"Quattro Ballate, op. 10","Brahms, Johannes",relazione,compositore
69531,"Allegro, pf, op. 8","Schumann, Robert",relazione,compositore
69532,"Die Schöne Müllerin / La bella mugnaia, br,pf, op. 25, D 795","Schubert, Franz",relazione,compositore
69533,"Sinfonia, orch n. 3, op. 97, Mib, Renana","Schumann, Robert",relazione,compositore
69534,"Sinfonia, orch n. 9, Re","Mahler, Gustav",relazione,compositore
69535,"Variazioni a più strumenti obbligati, Fa","Rossini, Gioachino",relazione,compositore
69536,"Variazioni, cl,piccola orch, Do","Rossini, Gioachino",relazione,compositore
69537,"Serenata, cc","Rossini, Gioachino",relazione,compositore
69538,"Variazioni su un tema di Gluck, pf, Sol, K 455","Mozart, Wolfgang Amadeus",relazione,compositore
69539,"Variazioni, pf, op. 27","Webern, Anton",relazione,compositore
69540,"Suite, pf, op. 25","Schönberg, Arnold",relazione,compositore
69541,"Sonata, pf, op. 1","Berg, Alban",relazione,compositore
69542,"Sonata, pf, op. 42, La min., D 845","Schubert, Franz",relazione,compositore
69543,"Sonata, vl,pf n. 2, op. 100, La, Thunersonate","Brahms, Johannes",relazione,compositore
69544,"Fantasia, vl,pf, op. 159, Do, D 934","Schubert, Franz",relazione,compositore
69545,Fratres,"Pärt, Arvo",relazione,compositore
69546,"Terza sonata, vl,pf, op. 45, Do min.","Grieg, Edvard",relazione,compositore
69547,"Quartetto, archi, Sol, K 387","Mozart, Wolfgang Amadeus",relazione,compositore
69548,"Quartetto, archi, Re, K 575, 1. Preussisches Quartett","Mozart, Wolfgang Amadeus",relazione,compositore
69549,"Quartetto, archi n. 2, op. 13, La min.","Mendelssohn-Bartholdy, Felix",relazione,compositore
69550,"Quartetto, archi n. 1, op. 25","Schulhoff, Erwin",relazione,compositore
69551,"Quartetto, archi, Fa","Ravel, Maurice",relazione,compositore
69552,Cinque pezzi per quartetto d'archi,"Schulhoff, Erwin",relazione,compositore
69553,"Quartetto, archi n. 8, op. 110, Do min.","Šostakovič, Dmitrij",relazione,compositore
69554,"Quartetto, archi n. 12, Do min., D 703, Quartettsatz","Schubert, Franz",relazione,compositore
69555,"Quartetto, archi n. 3","Schnittke, Alfred",relazione,compositore
69556,"Due quartetti, archi, op. 51","Brahms, Johannes",relazione,compositore
69557,"Tre quartetti, archi, op. 44","Mendelssohn-Bartholdy, Felix",relazione,compositore
69558,"Quartetto, archi, Re min.","Respighi, Ottorino",relazione,compositore
69559,"Quartetto, archi, La, K 464","Mozart, Wolfgang Amadeus",relazione,compositore
69560,"Quartetto, archi, op. 95, Fa min., Quartetto serioso","Beethoven, Ludwig van",relazione,compositore
69561,"Sinfonia da camera, archi, op. 110a, Do min.","Šostakovič, Dmitrij",relazione,compositore
69562,"Quartetto, archi n. 14, Re min., D 810, Der Tod und das Mädchen / La morte e la fanciulla","Schubert, Franz",relazione,compositore
69563,"Quartetto, archi n. 2, op. 92, Fa","Prokof'ev, Sergej",relazione,compositore
69564,"Quartetto, archi, Mi min.","Verdi, Giuseppe",relazione,compositore
69565,"Ottetto, 4vl,2vla,2vlc, op. 20, Mib","Mendelssohn-Bartholdy, Felix",relazione,compositore
69566,"Quartetto, archi n. 2, Re","Borodin, Aleksandr P.",relazione,compositore
69567,"Quartetto, archi n. 7, op. 108, Fa# min.","Šostakovič, Dmitrij",relazione,compositore
69568,"Quartetto, archi n. 2, op. 22, Fa","Čajkovskij, Pëtr Il'ič",relazione,compositore
69569,"Sechs Deutsche Tänze, pf, D 820, trascrizione per orch","Schubert, Franz",relazione,compositore
69570,"Klavierstück n. 6, Bagatellen","Rihm, Wolfgang",relazione,compositore
69571,"Szabadban / All'aria aperta, pf","Bartók, Béla",relazione,compositore
69572,"Zyclus, percuss","Stockhausen, Karlheinz",relazione,compositore
69573,"Sofferte onde serene, pf,nastro magn","Nono, Luigi",relazione,compositore
69574,"Sei danze tedesche, orch, K 509","Mozart, Wolfgang Amadeus",relazione,compositore
69575,"Sonatina seconda, pf, Kind 259","Busoni, Ferruccio",relazione,compositore
69576,"Rondo, pf, La min., K 511","Mozart, Wolfgang Amadeus",relazione,compositore
69577,Klavierstück IX,"Stockhausen, Karlheinz",relazione,compositore
69578,"Sonata, pf n. 1","Sciarrino, Salvatore",relazione,compositore
69579,Sei studi sul naturalismo integrale,"Di Bari, Marco",relazione,compositore
69580,"Concerto, fl,archi,bc n. 1, op. 10, Fa, RV 433, ""La tempesta di mare""","Vivaldi, Antonio",relazione,compositore
69581,"Concerto, fl,archi,bc n. 2, op. 10, Sol min., RV 439, ""La notte""","Vivaldi, Antonio",relazione,compositore
69582,"Concerto, fl,archi,bc n. 3, op. 10, Re, RV 428, ""Il cardellino""","Vivaldi, Antonio",relazione,compositore
69583,"Concerto, fl,archi,bc n. 6, op. 10, Sol, RV 437","Vivaldi, Antonio",relazione,compositore
69584,"Concerto, fl (ob),orch, Re, K 314","Mozart, Wolfgang Amadeus",relazione,compositore
69585,"Andante, fl,2ob,2cor,archi, Do, K 315","Mozart, Wolfgang Amadeus",relazione,compositore
69586,"Die Fledermaus, n. 3","Strauss, Johann",relazione,compositore
69586,"Die Fledermaus, n. 3","Meilhac, Henri",relazione,testo di
69586,"Die Fledermaus, n. 3","Halévy, Ludovic",relazione,testo di
69586,"Die Fledermaus, n. 3","Genée, Franz Friedrich Richard",relazione,librettista
69586,"Die Fledermaus, n. 3","Haffner, Karl",relazione,librettista
69587,Adagio e Rondo,"Mozart, Wolfgang Amadeus",relazione,compositore
69588,Adagio sostenuto,"Lachenmann, Helmut Friedrich",relazione,compositore
69589,O mia Euridice... A fragment,"Ambrosini, Claudio",relazione,compositore
69590,"Concerto, pf,orch, Sib, K 238","Mozart, Wolfgang Amadeus",relazione,compositore
69591,"Ventiquattro variazioni su ""La follia di Spagna"", pf,orch","Salieri, Antonio",relazione,compositore
69592,"Concerto, pf,orch, Do, K 246, Lützow-Konzert","Mozart, Wolfgang Amadeus",relazione,compositore
69593,"Quintetto, pf,ob,cl,fag,cor, Mib, K 452","Mozart, Wolfgang Amadeus",relazione,compositore
69594,"Kammersymphonie, op. 9, Mi, trascrizione per fl,cl,vl,vlc,pf","Schönberg, Arnold",relazione,compositore
69595,Melodia,"Gentilucci, Armando",relazione,compositore
69596,"Una traccia, sommessamente, vl,pf","Gentilucci, Armando",relazione,compositore
69597,"Six bagatelles, 5fiati","Ligeti, György",relazione,compositore
69598,"Ottetto, fl,cl,2fag,2tr,2trb","Stravinskij, Igor'",relazione,compositore
69599,Zolotoy petusok / Il gallo d'oro,"Bel'skij, Vladimir",relazione,librettista
69599,Zolotoy petusok / Il gallo d'oro,"Rimskij-Korsakov, Nikolaj",relazione,compositore
69600,"La seduzione, sp,pf","Verdi, Giuseppe",relazione,compositore
69600,"La seduzione, sp,pf","Balestra, Luigi",relazione,librettista
69601,"Stornello, sp,pf","Verdi, Giuseppe",relazione,compositore
69602,Don Carlo,"Verdi, Giuseppe",relazione,compositore
69602,Don Carlo,"Mery, Francois-Joseph",relazione,librettista
69602,Don Carlo,"Du Locle, Camille",relazione,librettista
69602,Don Carlo,"Schiller, Friedrich",relazione,autore dell'opera letteraria del libretto
69603,"La preghiera del poeta, sp,pf","Verdi, Giuseppe",relazione,compositore
69603,"La preghiera del poeta, sp,pf","Sole, Nicola",relazione,librettista
69604,"Fiorellin che sorge appena, voce,pf","Verdi, Giuseppe",relazione,compositore
69604,"Fiorellin che sorge appena, voce,pf","Piave, Francesco Maria",relazione,librettista
69605,"Il Brigidino, sp,pf","Verdi, Giuseppe",relazione,compositore
69605,"Il Brigidino, sp,pf","Dall'Ongaro, Francesco",relazione,librettista
69606,"È la vita un mar d'affanni, sp,pf","Verdi, Giuseppe",relazione,compositore
69607,"Sgombra, o gentil, voce,pf","Verdi, Giuseppe",relazione,compositore
69608,"Pietà Signor, sp,pf","Boito, Arrigo",relazione,librettista
69608,"Pietà Signor, sp,pf","Verdi, Giuseppe",relazione,"compositore,librettista"
69609,Un ballo in maschera,"Verdi, Giuseppe",relazione,compositore
69609,Un ballo in maschera,"Scribe, Eugène",relazione,testo di
69609,Un ballo in maschera,"Somma, Antonio",relazione,librettista
69610,I Masnadieri,"Verdi, Giuseppe",relazione,compositore
69610,I Masnadieri,"Maffei, Andrea",relazione,librettista
69610,I Masnadieri,"Schiller, Friedrich",relazione,testo di
69611,Simon Boccanegra,"Boito, Arrigo",relazione,librettista
69611,Simon Boccanegra,"Verdi, Giuseppe",relazione,compositore
69611,Simon Boccanegra,"Piave, Francesco Maria",relazione,librettista
69612,Les Martyrs,"Donizetti, Gaetano",relazione,compositore
69613,Soirées musicales,"Rossini, Gioachino",relazione,compositore
69614,"Matinée musicale, sp,pf","Donizetti, Gaetano",relazione,compositore
69615,"Les Nuits d'été, versione voce,pf, op. 7","Berlioz, Hector",relazione,compositore
69615,"Les Nuits d'été, versione voce,pf, op. 7","Gautier, Théophile",relazione,librettista
69616,"Sei rispetti, sp,pf","Wolf-Ferrari, Ermanno",relazione,compositore
69617,"Mentia l'avviso, tn,pf","Puccini, Giacomo",relazione,compositore
69617,"Mentia l'avviso, tn,pf","Romani, Felice",relazione,librettista
69618,"Sole e amore, mattinata: «Il sole allegramente batte ai tuoi vetri», voce,pf","Puccini, Giacomo",relazione,"compositore,librettista"
69619,West Side Story,"Bernstein, Leonard",relazione,compositore
69619,West Side Story,"Laurents, Arthur",relazione,librettista
69619,West Side Story,"Sondheim, Stephen",relazione,librettista
69620,"Ciganské Melodie, sp,pf, op. 55, B 104","Dvorák, Antonín",relazione,compositore
69621,"Élégie, melodie: «Ô, doux printemps d'autre fois, vertes saisons», sp,pf","Massenet, Jules",relazione,compositore
69622,Sette romanze,"Čajkovskij, Pëtr Il'ič",relazione,compositore
69623,Notte,"Rubinštein, Anton",relazione,compositore
69624,"Chanson de l'adieu, sp(o tn),pf","Tosti, Francesco Paolo",relazione,compositore
69624,"Chanson de l'adieu, sp(o tn),pf","Haraucourt, Edmond d'",relazione,librettista
69625,First waltz,"Tosti, Francesco Paolo",relazione,compositore
69626,'A vucchella,"Tosti, Francesco Paolo",relazione,compositore
69626,'A vucchella,"D'Annunzio, Gabriele",relazione,testo di
69627,Rigoletto (La Maledizione),"Verdi, Giuseppe",relazione,compositore
69627,Rigoletto (La Maledizione),"Piave, Francesco Maria",relazione,librettista
69627,Rigoletto (La Maledizione),"Hugo, Victor",relazione,testo di
69628,Arie antiche,"Parisotti, Alessandro",relazione,compositore
69629,"Vier Lieder, sp,pf, op. 27","Strauss, Richard",relazione,compositore
69630,La forza del destino,"Verdi, Giuseppe",relazione,compositore
69630,La forza del destino,"Piave, Francesco Maria",relazione,librettista
69630,La forza del destino,"Saavedra, Angel Pérez de",relazione,testo di
69631,Barbe-bleue,"Offenbach, Jacques",relazione,compositore
69631,Barbe-bleue,"Meilhac, Henri",relazione,librettista
69631,Barbe-bleue,"Halévy, Ludovic",relazione,librettista
69632,La voix humaine,"Poulenc, Francis",relazione,compositore
69632,La voix humaine,"Cocteau, Jean",relazione,librettista
69633,Didone abbandonata,"Metastasio, Pietro",relazione,librettista
69633,Didone abbandonata,"Jommelli, Niccolò",relazione,compositore
69634,Tu c'hai le penne Amore,"Caccini, Giulio",relazione,compositore
69635,"Juditha triumphans devicta Holofernes barbarie, RV 644","Vivaldi, Antonio",relazione,compositore
69636,Serse,"Händel, Georg Friedrich",relazione,compositore
69636,Serse,"Minato, Nicolò <sec. 17.>",relazione,testo di
69636,Serse,"Stampiglia, Silvio",relazione,testo di
69637,"Addio ai Viennesi, canzone: «Da voi parto amate sponde»","Rossini, Gioachino",relazione,compositore
69638,"La dichiarazione, canzonetta: «Ch'io mai vi possa lasciar d'amare», voce,pf","Rossini, Gioachino",relazione,compositore
69638,"La dichiarazione, canzonetta: «Ch'io mai vi possa lasciar d'amare», voce,pf","Metastasio, Pietro",relazione,librettista
69639,Amor rende sagace,"Cimarosa, Domenico",relazione,compositore
69639,Amor rende sagace,"Bertati, Giovanni",relazione,librettista
69640,"Sonata, vl,pf, Sib, K 378","Mozart, Wolfgang Amadeus",relazione,compositore
69641,Capriccio detto l'Ermafrodita,"Ambrosini, Claudio",relazione,compositore
69642,Trio IIb,"Castagnoli, Giulio",relazione,compositore
69643,"Head, ottoni,cl,pf","Brophy, Gérard",relazione,compositore
69644,Il volto della notte,"Perezzani, Paolo",relazione,compositore
69645,Spray,"Smetanin, Michael",relazione,compositore
69646,"D'un faune, fl sol,pf","Sciarrino, Salvatore",relazione,compositore
69647,Adagio,"Mozart, Wolfgang Amadeus",relazione,compositore
69648,"Divertissement à l'hongroise, pf4mani, op. 58, D 818, trascrizione per orch","Schubert, Franz",relazione,compositore
69649,"Sinfonia n. 3, Re, D 200","Schubert, Franz",relazione,compositore
69650,"Sinfonia n. 4, Do min., D 417, La Tragica","Schubert, Franz",relazione,compositore
69651,"La fida ninfa, RV 714","Vivaldi, Antonio",relazione,compositore
69651,"La fida ninfa, RV 714","Maffei, Scipione",relazione,librettista
69652,"Quartetto, fl,vl,vla,vlc, La, K 298","Mozart, Wolfgang Amadeus",relazione,compositore
69653,"L'Olimpiade, RV 725","Vivaldi, Antonio",relazione,compositore
69653,"L'Olimpiade, RV 725","Metastasio, Pietro",relazione,librettista
69654,"Semiramide, RV 733","Vivaldi, Antonio",relazione,compositore
69654,"Semiramide, RV 733","Silvani, Francesco",relazione,testo di
69655,Aspern Suite per soprano e strumenti,"Sciarrino, Salvatore",relazione,compositore
69656,"R. 2, ens","Pisati, Maurizio",relazione,compositore
69657,"Concerto, 2vl,2vlc,archi,bc n. 4, op. 23, Re, RV 564","Vivaldi, Antonio",relazione,compositore
69658,L'Atenaide o sia Gli affetti generosi,"Vivaldi, Antonio",relazione,compositore
69658,L'Atenaide o sia Gli affetti generosi,"Zeno, Apostolo",relazione,testo di
69659,"Concerto, vla d'amore,liuto,archi,bc n. 2, op. 63, Re min., RV 540","Vivaldi, Antonio",relazione,compositore
69660,"Ottone in villa, RV 729","Vivaldi, Antonio",relazione,compositore
69660,"Ottone in villa, RV 729","Lalli, Domenico",relazione,librettista
69661,Orlando (furioso),"Vivaldi, Antonio",relazione,compositore
69661,Orlando (furioso),"Braccioli, Grazio",relazione,librettista
69661,Orlando (furioso),"Ariosto, Ludovico",relazione,testo di
69662,"Orlando finto Pazzo, RV 727","Vivaldi, Antonio",relazione,compositore
69662,"Orlando finto Pazzo, RV 727","Braccioli, Grazio",relazione,librettista
69662,"Orlando finto Pazzo, RV 727","Boiardo, Matteo Maria",relazione,testo di
69663,"Concerto, vl,3vl d'eco,archi,bc n. 2, op. 62, La, RV 552","Vivaldi, Antonio",relazione,compositore
69664,"Sinfonia n. 1, op. 25, Re, Classica","Prokof'ev, Sergej",relazione,compositore
69665,"Sinfonia n. 3, op. 43, Do min., {Le divin poème","Skrjabin, Aleksandr",relazione,compositore
69666,"Concerto, pf,orch n. 1, op. 15, Do","Beethoven, Ludwig van",relazione,compositore
69667,"Concerto, pf,orch n. 2, op. 19, Sib","Beethoven, Ludwig van",relazione,compositore
69668,"Sonata, pf, op. 109, Mi","Beethoven, Ludwig van",relazione,compositore
69669,"Sonata, pf, op. 110, Lab","Beethoven, Ludwig van",relazione,compositore
69670,"Sonata, pf n. 32, op. 111, Do min.","Beethoven, Ludwig van",relazione,compositore
69671,"Turangalila-Symphonie, orch,pf,onde martenot","Messiaen, Olivier",relazione,compositore
69672,"Concerto, 3cemb,archi,bc, Do, BWV 1064","Bach, Johann Sebastian",relazione,compositore
69673,"Concerto, 2cemb,archi,bc, Do, BWV 1060","Bach, Johann Sebastian",relazione,compositore
69674,"Concerto, 3cemb,archi,bc, Re min., BWV 1063","Bach, Johann Sebastian",relazione,compositore
69675,"Concerto, 2cemb,archi,bc, Do min., BWV 1062","Bach, Johann Sebastian",relazione,compositore
69676,"Concerto, 4cemb,archi,bc, La min., BWV 1065","Bach, Johann Sebastian",relazione,compositore
69677,Il viaggio a Reims ossia L'albergo del giglio d'oro,"Rossini, Gioachino",relazione,compositore
69677,Il viaggio a Reims ossia L'albergo del giglio d'oro,"Balocchi, Luigi",relazione,librettista
69678,"Sinfonia concertante, ob,cl,cor,fag,orch, Mib, K C14.01","Mozart, Wolfgang Amadeus",relazione,compositore
69679,"Sinfonia, Sol, Hob.I 100, Military","Haydn, Franz Joseph",relazione,compositore
69680,"Quattordici Variazioni sopra un tema originale, pf,vl,vlc, op. 44, Mib","Beethoven, Ludwig van",relazione,compositore
69681,"Trio, vl,vlc,pf, Sol","Debussy, Claude",relazione,compositore
69682,"Il mondo della luna, Hob.XXVIII:7","Haydn, Franz Joseph",relazione,compositore
69682,"Il mondo della luna, Hob.XXVIII:7","Goldoni, Carlo",relazione,librettista
69683,"Trio, vl,vlc,pf, op. 8, Si","Brahms, Johannes",relazione,compositore
69684,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, e duoi altri Violini, Viola, e Basso di Concerto Grosso ad arbitrio che si potranno raddoppiare","Corelli, Arcangelo",relazione,compositore
69685,"Sonata, vl,cemb n. 3, Mi, BWV 1016","Bach, Johann Sebastian",relazione,compositore
69686,"Winterreise,  voce e pf, op. 89, D 911","Schubert, Franz",relazione,compositore
69686,"Winterreise,  voce e pf, op. 89, D 911","Müller, Wilhelm",relazione,testo di
