id,fullpath,compositions_id,dcTitle,composizione_entity_identifiers,composizione_uri,durata,from,to,datetext,source_id,autore_testo,autore_musica,autore_compositore,autore_opera_letteraria,autore_testi_secondari,adattamento_musicale,autore_musica_clean,autore_testo_clean,autore_opera_letteraria.1,literary_author_name,literary_author_id,wikidata_entity_id,operaLabel,character_wikidata_id,character_name,voice_type,character_gender,Anno
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999700,Doctor Goll (Medical officer),,,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999704,The Banker,basso,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999709,The professor,,,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999720,Dr. Ludwig Schön,baritono,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999720,Dr. Ludwig Schön,heldenbaritone,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999727,Alwa,tenore,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999727,Alwa,young heroic tenor,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999732,Schigolch,basso,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999746,The theatre manager,basso,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999752,A clown,,,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999755,A stagehand,,,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999757,The police commissioner,,,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999759,A fifteen-year-old girl,soprano,femmina,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999759,A fifteen-year-old girl,soprano soubrette,femmina,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999762,A fifteen-year-old girl's mother,contralto,femmina,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999765,A woman artist,mezzosoprano,femmina,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999768,A journalist,baritono,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q54999771,The manservant,baritono,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q63537364,The prince,tenore,maschio,1935
teatro_regio_40027,/Composizioni (52556)/Lulu (40027),40027,Lulu,Q837545,https://www.wikidata.org/wiki/Q837545,,1929-01-01,1935-12-31,01-01-1929 - 31-12-1935,object_id_10,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Frank Wedekind (4834),,,Alban Berg,Alban Berg,Frank Wedekind,Frank Wedekind,4834,Q837545,Lulu,Q63537366,Bob,contralto,maschio,1935
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q63677592,Q63677592,,,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q54997735,A Soldier,tenore,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q54997735,A Soldier,baritono,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010664,Wozzeck,baritono,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010667,Drum Major,tenore,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010667,Drum Major,tenore eroico,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010669,Andres,tenore lirico,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010674,Captain,tenore buffo,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010684,Doctor,basso buffo,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010690,First Apprentice,basso profondo,,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010693,Second Apprentice,Baritono lirico,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010696,Madman,tenore leggiero,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010699,Marie,soprano,femmina,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010703,Margret,contralto,femmina,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010711,Marie's son,soprano,maschio,1922
teatro_regio_40028,/Composizioni (52556)/Wozzeck (40028),40028,Wozzeck,Q45784,https://www.wikidata.org/wiki/Q45784,,1914-01-01,1922-12-31,01-01-1914 - 31-12-1922,object_id_11,/Voci di autorità/Persone/Alban Berg (2531),/Voci di autorità/Persone/Alban Berg (2531),,/Voci di autorità/Persone/Georg Büchner (4835),,,Alban Berg,Alban Berg,Georg Büchner,Georg Büchner,4835,Q45784,Wozzeck,Q55010711,Marie's son,child soprano,maschio,1922
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q63676496,Q63676496,,,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q63676497,Q63676497,,,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031707,Don Pedro,basso,maschio,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031711,Léonato,basso,maschio,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031712,Héro,soprano,femmina,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031716,Beatrice,soprano,femmina,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031721,Claudio,baritono,maschio,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031726,Bénédict,basso,maschio,1862
teatro_regio_40029,/Composizioni (52556)/Béatrice et Bénédict (40029),40029,Béatrice et Bénédict,Q791661,https://www.wikidata.org/wiki/Q791661,,1860-01-01,1862-12-31,01-01-1860 - 31-12-1862,object_id_12,/Voci di autorità/Persone/Louis-Hector Berlioz (2532),/Voci di autorità/Persone/Louis-Hector Berlioz (2532),,/Voci di autorità/Persone/William Shakespeare (3956),,,Louis-Hector Berlioz,Louis-Hector Berlioz,William Shakespeare,William Shakespeare,3956,Q791661,Béatrice et Bénédict,Q55031726,Bénédict,tenore,maschio,1862
