production_id,credit_type,person_id,person_name,person_role,work_title,performance_start_date,performance_end_date,year,date_text,first_location,first_venue,related_work_id,source_id
33216,artistic,7860,Laura Viglione,Costumista,Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini,2018-04-05,2018-04-07,2018,05-04-2018 - 07-04-2018,Torino,Piccolo Regio Puccini,,object_id_33430
33216,artistic,25556,Patrizio Serra,Luci,Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini,2018-04-05,2018-04-07,2018,05-04-2018 - 07-04-2018,Torino,Piccolo Regio Puccini,,object_id_33430
33216,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria",Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini,2018-04-05,2018-04-07,2018,05-04-2018 - 07-04-2018,Torino,Piccolo Regio Puccini,,object_id_33430
33216,technical,7160,"Epoca (di Biagio), Milano",Calzature,Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini,2018-04-05,2018-04-07,2018,05-04-2018 - 07-04-2018,Torino,Piccolo Regio Puccini,,object_id_33430
33216,technical,28295,"Audello Teatro, Torino",Parrucche,Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini,2018-04-05,2018-04-07,2018,05-04-2018 - 07-04-2018,Torino,Piccolo Regio Puccini,,object_id_33430
33217,artistic,9021,Roberto Piana,Regista,Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,artistic,28305,Andrea Aste,"Illustratore,Video",Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,artistic,7860,Laura Viglione,Costumista,Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,artistic,25556,Patrizio Serra,Luci,Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,artistic,28306,Marcello Spinetta,Assistente alla regia,Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria",Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,technical,25013,Associazione Amici del Regio,Sponsor,Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33217,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor,Carnevale degli animali,2018-02-09,2018-04-20,2018,09-02-2018 - 20-04-2018,Torino,Piccolo Regio Puccini,,object_id_33436
33218,artistic,7487,Vittorio Borrelli,Regista,Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33218,artistic,7511,Anna Maria Bruzzese,Regista,Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33218,artistic,10116,Claudia Boasso,Scenografo,Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33218,artistic,4838,Luisa Spinatelli,Costumista,Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33218,artistic,25403,Vladi Spigarolo,Luci,Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33218,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria",Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33218,technical,28295,"Audello Teatro, Torino",Parrucche,Tutti dal Barbiere!,2018-03-22,2018-03-24,2018,22-03-2018 - 24-03-2018,Torino,Teatro Regio,,object_id_33486
33219,artistic,11041,Luca Valentino,Regista,Ciottolino,2018-03-06,2018-03-18,2018,06-03-2018 - 18-03-2018,Torino,Piccolo Regio Puccini,40097,object_id_33492
33219,artistic,11042,Claudio Cinelli,"Costumista,Scenografo",Ciottolino,2018-03-06,2018-03-18,2018,06-03-2018 - 18-03-2018,Torino,Piccolo Regio Puccini,40097,object_id_33492
33219,artistic,11326,Mario Merlino,Luci,Ciottolino,2018-03-06,2018-03-18,2018,06-03-2018 - 18-03-2018,Torino,Piccolo Regio Puccini,40097,object_id_33492
33219,artistic,7511,Anna Maria Bruzzese,Assistente alla regia,Ciottolino,2018-03-06,2018-03-18,2018,06-03-2018 - 18-03-2018,Torino,Piccolo Regio Puccini,40097,object_id_33492
33219,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria",Ciottolino,2018-03-06,2018-03-18,2018,06-03-2018 - 18-03-2018,Torino,Piccolo Regio Puccini,40097,object_id_33492
33219,technical,28295,"Audello Teatro, Torino",Parrucche,Ciottolino,2018-03-06,2018-03-18,2018,06-03-2018 - 18-03-2018,Torino,Piccolo Regio Puccini,40097,object_id_33492
33220,artistic,2583,Gioachino Rossini,Autore / Compositore,Mio primo Barbiere,2018-03-10,2018-03-10,2018,10-03-2018 - 10-03-2018,Torino,Foyer del Toro,,object_id_33507
33221,artistic,11413,Elena Barbalich,Regista,Nozze di Figaro,2018-06-26,2018-07-06,2018,26-06-2018 - 06-07-2018,Torino,Teatro Regio,,object_id_33550
33221,artistic,25848,Tommaso Lagattolla,"Costumista,Scenografo",Nozze di Figaro,2018-06-26,2018-07-06,2018,26-06-2018 - 06-07-2018,Torino,Teatro Regio,,object_id_33550
33221,artistic,7169,Andrea Anfossi,Luci,Nozze di Figaro,2018-06-26,2018-07-06,2018,26-06-2018 - 06-07-2018,Torino,Teatro Regio,,object_id_33550
33221,artistic,25850,Danilo Rubeca,Assistente alla regia,Nozze di Figaro,2018-06-26,2018-07-06,2018,26-06-2018 - 06-07-2018,Torino,Teatro Regio,,object_id_33550
33221,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria",Nozze di Figaro,2018-06-26,2018-07-06,2018,26-06-2018 - 06-07-2018,Torino,Teatro Regio,,object_id_33550
33221,technical,28295,"Audello Teatro, Torino",Parrucche,Nozze di Figaro,2018-06-26,2018-07-06,2018,26-06-2018 - 06-07-2018,Torino,Teatro Regio,,object_id_33550
33222,artistic,9519,Michele Placido,Regista,Don Giovanni,2018-06-27,2018-07-07,2018,27-06-2018 - 07-07-2018,Torino,Teatro Regio,40194,object_id_33551
33222,artistic,7487,Vittorio Borrelli,Ripresa della regia,Don Giovanni,2018-06-27,2018-07-07,2018,27-06-2018 - 07-07-2018,Torino,Teatro Regio,40194,object_id_33551
33222,artistic,4053,Maurizio Balò,"Costumista,Scenografo",Don Giovanni,2018-06-27,2018-07-07,2018,27-06-2018 - 07-07-2018,Torino,Teatro Regio,40194,object_id_33551
33222,artistic,7169,Andrea Anfossi,Luci,Don Giovanni,2018-06-27,2018-07-07,2018,27-06-2018 - 07-07-2018,Torino,Teatro Regio,40194,object_id_33551
33222,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria",Don Giovanni,2018-06-27,2018-07-07,2018,27-06-2018 - 07-07-2018,Torino,Teatro Regio,40194,object_id_33551
33222,technical,28295,"Audello Teatro, Torino",Parrucche,Don Giovanni,2018-06-27,2018-07-07,2018,27-06-2018 - 07-07-2018,Torino,Teatro Regio,40194,object_id_33551
33224,artistic,11193,Ettore Scola,Regista,Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33224,artistic,7487,Vittorio Borrelli,Ripresa della regia,Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33224,artistic,8282,Luciano Ricceri,Scenografo,Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33224,artistic,3728,Odette Nicoletti,Costumista,Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33224,artistic,25403,Vladi Spigarolo,Luci,Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33224,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria",Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33224,technical,28295,"Audello Teatro, Torino",Parrucche,Così fan tutte,2018-06-28,2018-07-08,2018,28-06-2018 - 08-07-2018,Torino,Teatro Regio,40193,object_id_33595
33225,artistic,11516,Caterina Panti Liberovici,Regista,Favola di Natale,2018-01-25,2018-01-27,2018,25-01-2018 - 27-01-2018,Torino,Piccolo Regio Puccini,,object_id_33687
33225,artistic,28475,Sergio Mariotti,Scenografo,Favola di Natale,2018-01-25,2018-01-27,2018,25-01-2018 - 27-01-2018,Torino,Piccolo Regio Puccini,,object_id_33687
33225,artistic,28476,Alessandra Garanzini,Costumista,Favola di Natale,2018-01-25,2018-01-27,2018,25-01-2018 - 27-01-2018,Torino,Piccolo Regio Puccini,,object_id_33687
33225,artistic,25556,Patrizio Serra,Luci,Favola di Natale,2018-01-25,2018-01-27,2018,25-01-2018 - 27-01-2018,Torino,Piccolo Regio Puccini,,object_id_33687
33225,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria",Favola di Natale,2018-01-25,2018-01-27,2018,25-01-2018 - 27-01-2018,Torino,Piccolo Regio Puccini,,object_id_33687
33225,technical,25013,Associazione Amici del Regio,Sponsor,Favola di Natale,2018-01-25,2018-01-27,2018,25-01-2018 - 27-01-2018,Torino,Piccolo Regio Puccini,,object_id_33687
33226,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor,Tutti quanti voglion fare il jazz… anche a Natale!,2017-12-21,2017-12-21,2017,21-12-2017 - 21-12-2017,Torino,Teatro Regio,,object_id_33763
33226,technical,25013,Associazione Amici del Regio,Sponsor,Tutti quanti voglion fare il jazz… anche a Natale!,2017-12-21,2017-12-21,2017,21-12-2017 - 21-12-2017,Torino,Teatro Regio,,object_id_33763
33228,artistic,28955,Alessandro Brissoni,Regista,Elisir d’amore,1969-04-24,1969-04-29,1969,24-04-1969 - 29-04-1969,Torino,Teatro Nuovo,,object_id_33996
33228,artistic,28956,Ferdinando Ghelli,"Costumista,Scenografo",Elisir d’amore,1969-04-24,1969-04-29,1969,24-04-1969 - 29-04-1969,Torino,Teatro Nuovo,,object_id_33996
33228,artistic,28957,Carlo Faraboni,Coreografo,Elisir d’amore,1969-04-24,1969-04-29,1969,24-04-1969 - 29-04-1969,Torino,Teatro Nuovo,,object_id_33996
33229,technical,11047,"Fondazione CRT, Torino",Sponsor,Karl-Heinz Steffens. Filarmonica Teatro Regio Torino,2018-11-05,2018-11-05,2018,05-11-2018 - 05-11-2018,Torino,Teatro Regio,,object_id_34009
33231,artistic,4025,Luca Ronconi,Regista,Giovanna d’Arco al rogo,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,40135,object_id_34083
33231,artistic,3790,Enrico Job,Scenografo,Giovanna d’Arco al rogo,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,40135,object_id_34083
33231,artistic,28978,Riccardo Cecchetti,Coreografo,Giovanna d’Arco al rogo,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,40135,object_id_34083
33231,artistic,3417,Emidio Mucci,Traduttore,Giovanna d’Arco al rogo,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,40135,object_id_34083
33233,artistic,4025,Luca Ronconi,Regista,Arlecchino ovvero Le finestre,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,,object_id_34113
33233,artistic,3790,Enrico Job,Scenografo,Arlecchino ovvero Le finestre,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,,object_id_34113
33233,artistic,28978,Riccardo Cecchetti,Coreografo,Arlecchino ovvero Le finestre,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,,object_id_34113
33233,artistic,19232,Vito Levi,Traduttore,Arlecchino ovvero Le finestre,1967-03-30,1967-04-04,1967,30-03-1967 - 04-04-1967,Torino,Teatro Nuovo,,object_id_34113
33234,artistic,29044,Ernst August Schneider,Regista,Cavaliere della rosa,1967-05-05,1967-05-10,1967,05-05-1967 - 10-05-1967,Torino,Teatro Nuovo,,object_id_34119
33234,artistic,29045,Wolfram Skalicky,"Costumista,Scenografo",Cavaliere della rosa,1967-05-05,1967-05-10,1967,05-05-1967 - 10-05-1967,Torino,Teatro Nuovo,,object_id_34119
33235,artistic,9555,William Friedkin,Regista,Aida (Muscat,2017-09-14,2017-09-17,2017,14-09-2017 - 17-09-2017,Muscat (Oman),Royal Opera House,40322,object_id_34123
33235,artistic,11448,Riccardo Fracchia,Ripresa della regia,Aida (Muscat,2017-09-14,2017-09-17,2017,14-09-2017 - 17-09-2017,Muscat (Oman),Royal Opera House,40322,object_id_34123
33235,artistic,4054,Carlo Diappi,"Costumista,Scenografo",Aida (Muscat,2017-09-14,2017-09-17,2017,14-09-2017 - 17-09-2017,Muscat (Oman),Royal Opera House,40322,object_id_34123
33235,artistic,7511,Anna Maria Bruzzese,Coreografo,Aida (Muscat,2017-09-14,2017-09-17,2017,14-09-2017 - 17-09-2017,Muscat (Oman),Royal Opera House,40322,object_id_34123
33235,artistic,7169,Andrea Anfossi,Luci,Aida (Muscat,2017-09-14,2017-09-17,2017,14-09-2017 - 17-09-2017,Muscat (Oman),Royal Opera House,40322,object_id_34123
33236,artistic,5162,Emma Dante,Regista,Macbeth - Edinburgh Festival Theatre,2017-08-18,2017-08-20,2017,18-08-2017 - 20-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34141
33236,artistic,29097,Carmine Maringola,Scenografo,Macbeth - Edinburgh Festival Theatre,2017-08-18,2017-08-20,2017,18-08-2017 - 20-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34141
33236,artistic,29098,Vanessa Sannino,Costumista,Macbeth - Edinburgh Festival Theatre,2017-08-18,2017-08-20,2017,18-08-2017 - 20-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34141
33236,artistic,29099,Manuela Lo Sicco,Coreografo,Macbeth - Edinburgh Festival Theatre,2017-08-18,2017-08-20,2017,18-08-2017 - 20-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34141
33236,artistic,29100,Cristian Zucaro,Luci,Macbeth - Edinburgh Festival Theatre,2017-08-18,2017-08-20,2017,18-08-2017 - 20-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34141
33236,artistic,29101,Giuseppe Cutino,Assistente alla regia,Macbeth - Edinburgh Festival Theatre,2017-08-18,2017-08-20,2017,18-08-2017 - 20-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34141
33237,artistic,29120,Frank De Quell,Regista,Tristano e Isotta,1971-03-09,1971-03-18,1971,09-03-1971 - 18-03-1971,Torino,Teatro Nuovo,42123,object_id_34146
33237,artistic,29121,Peter Bissegger,Scenografo,Tristano e Isotta,1971-03-09,1971-03-18,1971,09-03-1971 - 18-03-1971,Torino,Teatro Nuovo,42123,object_id_34146
33238,artistic,27601,Àlex Ollé,Regista,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,24947,Alfons Flores,Scenografo,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,27602,Lluc Castells,Costumista,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,27603,Urs Schönebaum,Luci,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,27604,Susana Gómez,Collaboratore alla regia,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,27605,Sarah Bernardy,Assistente alle scene,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,27606,José Novoa,Assistente ai costumi,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,artistic,5897,Elena Cicorella,Assistente ai costumi,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria",Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,11063,"Tecnoscena S.r.l, Guidonia Montecelio (Roma)",Realizzazione,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,26941,Alcantara S.p.A.,"Realizzazione,Sponsor",Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,26353,"Modit Group, Villastellone (Torino)",Sartoria,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,7159,"Mario Audello, Torino",Parrucche,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,10879,"Intesa Sanpaolo S.p.A., Torino",Sponsor,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33238,technical,25013,Associazione Amici del Regio,Sponsor,Bohème,2017-08-25,2017-08-27,2017,25-08-2017 - 27-08-2017,Edimburgo (Scozia),Edinburgh Festival Theatre,,object_id_34149
33239,artistic,11448,Riccardo Fracchia,Regista,Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33239,artistic,7860,Laura Viglione,Costumista,Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33239,artistic,7169,Andrea Anfossi,Luci,Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33239,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria,Parrucche",Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33239,technical,25013,Associazione Amici del Regio,Sponsor,Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33239,technical,26851,"Banca Popolare, Novara",Sponsor,Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33239,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor,Elisir d’amore raccontato ai ragazzi,2018-11-22,2018-11-23,2018,22-11-2018 - 23-11-2018,Torino,Teatro Regio,,object_id_34173
33240,artistic,25627,Monica Luccisano,"Autore del testo,Ideazione,Regista",Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,artistic,11326,Mario Merlino,Luci,Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,technical,25628,"Renato Ostorero, Avigliana",Realizzazione,Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,technical,28295,"Audello Teatro, Torino",Parrucche,Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,technical,6441,"Teatro Regio, Torino","Attrezzeria,Calzature,Sartoria",Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,technical,11301,"Fondazione Cosso, Marino (TO)",Sponsor,Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,technical,25013,Associazione Amici del Regio,Sponsor,Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33240,technical,26851,"Banca Popolare, Novara",Sponsor,Valzer a tempo di guerra,2018-11-28,2018-11-28,2018,28-11-2018 - 28-11-2018,Torino,Piccolo Regio Puccini,,object_id_34204
33242,artistic,5162,Emma Dante,Regista,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,artistic,29097,Carmine Maringola,Scenografo,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,artistic,29098,Vanessa Sannino,Costumista,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,artistic,29099,Manuela Lo Sicco,Coreografo,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,artistic,29100,Cristian Zucaro,Luci,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,artistic,29101,Giuseppe Cutino,Assistente alla regia,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,technical,7781,"Teatro Massimo, Palermo","Realizzazione,Attrezzeria",Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
33242,technical,7158,"Brancato, Milano",Sartoria,Macbeth,2017-06-21,2017-07-02,2017,21-06-2017 - 02-07-2017,Torino,Teatro Regio,,object_id_34232
