performance_id,credit_type,person_id,person_name,role
33597,technical,7176,"Arrigo, Milano",Sartoria
33597,technical,7160,"Epoca (di Biagio), Milano",Calzature
33597,technical,7159,"Mario Audello, Torino",Parrucche
33597,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
33598,artistic,10792,Damiano Michieletto,Regista
33598,artistic,10793,Paolo Fantin,Scenografo
33598,artistic,10778,Carla Teti,Costumista
33598,artistic,7358,Marco Filibeck,Luci
33598,artistic,10794,Roberto Pizzuto,Assistente alla regia
33598,artistic,10795,Daniele Pietrobon,Assistente alle scene
33598,artistic,10796,Andrea Grazia,Assistente ai costumi
33598,technical,6441,"Teatro Regio, Torino","Attrezzeria,Sartoria"
33598,technical,11321,Italdesign Giugiaro S.p.A.,Sponsor
33598,technical,7175,"Arianese, Pero (MI)",Realizzazione
33598,technical,7883,"G.P. 11, Roma",Sartoria
33598,technical,10798,Facis S.p.a.,Sartoria
33598,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33598,technical,7160,"Epoca (di Biagio), Milano",Calzature
33598,technical,7159,"Mario Audello, Torino",Parrucche
33599,artistic,10901,Fabio Banfo,"Luci,Regista"
33599,artistic,10902,Luca Ghirardosi,Scenografo
33599,artistic,10903,Valentina Caspani,Costumista
33599,artistic,10904,Claudia Brambilla,Assistente alle scene
33599,artistic,10905,Chiara Marchetti,Assistente ai costumi
33599,artistic,5871,Elena Rossi,Assistente ai costumi
33599,technical,6441,"Teatro Regio, Torino",Attrezzeria
33599,technical,10891,Iren Energia S.p.A.,Sponsor
33599,technical,10906,"Studio Cromo S.n.c., Biassono","Realizzazione,Attrezzeria"
33599,technical,10907,"Gruber, Milano",Sartoria
33599,technical,7176,"Arrigo, Milano",Sartoria
33599,technical,10908,"La Botteguccia di Elena Guzzon, Milano",Sartoria
33599,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33599,technical,7159,"Mario Audello, Torino",Parrucche
33600,artistic,10592,Laurent Pelly,"Costumista,Regista"
33600,artistic,7518,Laurie Feldman,Regista
33600,artistic,10593,Chantal Thomas,Scenografo
33600,artistic,10684,Gary Marder,Luci
33600,artistic,7511,Anna Maria Bruzzese,Assistente alla regia
33600,technical,6441,"Teatro Regio, Torino",Realizzazione
33600,technical,10595,Santa Fe Opera Festival,"Attrezzeria,Sartoria"
33600,technical,7544,Annamode 68 S.r.l.,Sartoria
33600,technical,7883,"G.P. 11, Roma",Sartoria
33600,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33600,technical,10879,"Intesa Sanpaolo S.p.A., Torino",Sponsor
33600,technical,7159,"Mario Audello, Torino",Parrucche
33601,technical,10962,A.S.I. - Agenzia Spaziale Italiana,Sponsor
33602,artistic,4895,Marius Petipa,Coreografo
33602,artistic,9057,Lev Ivanov,Coreografo
33602,artistic,8783,Konstantin Sergeev,Coreografo
33602,artistic,8646,Igor Ivanov,Scenografo
33602,artistic,9058,Galina Solov’eva,Costumista
33602,artistic,11030,Sergej Lukin,Luci
33603,artistic,4959,Mario Martone,Regista
33603,artistic,5340,Sergio Tramonti,Scenografo
33603,artistic,11060,Ursula Patzak,Costumista
33603,artistic,11061,Nicolas Bovey,Luci
33603,artistic,10753,Paola Rota,Assistente alla regia
33603,artistic,10751,Luigi Ferrigno,Assistente alle scene
33603,artistic,11062,Sara Marcucci,Assistente ai costumi
33603,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33603,technical,7902,"Opéra Royal de Wallonie, Liegi",Sartoria
33603,technical,11063,"Tecnoscena S.r.l, Guidonia Montecelio (Roma)",Realizzazione
33603,technical,7167,"Pompei 2000, Roma",Calzature
33603,technical,7159,"Mario Audello, Torino",Parrucche
33604,artistic,11071,Elisabetta Acella,Assistente alla regia
33604,artistic,11069,Jean-Louis Grinda,Regista
33604,artistic,11070,Isabelle Partiot-Pieri,Scenografo
33604,artistic,9581,Christian Gasc,Costumista
33604,artistic,9399,Roberto Venturi,Luci
33604,technical,10775,"Palau de les Arts Reina Sofía, Valencia","Realizzazione,Attrezzeria,Calzature,Sartoria"
33604,technical,10878,"Compagnia di San Paolo, Torino",Sponsor
33604,technical,10516,Acuson,Realizzazione
33604,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33604,technical,7159,"Mario Audello, Torino",Parrucche
33605,artistic,10792,Damiano Michieletto,Regista
33605,artistic,10793,Paolo Fantin,Scenografo
33605,artistic,10778,Carla Teti,Costumista
33605,artistic,7358,Marco Filibeck,Luci
33605,artistic,10794,Roberto Pizzuto,Assistente alla regia
33605,technical,6441,"Teatro Regio, Torino","Attrezzeria,Sartoria"
33605,technical,7175,"Arianese, Pero (MI)",Realizzazione
33605,technical,10800,"Peroni S.p.a., Gallarate",Realizzazione
33605,technical,7883,"G.P. 11, Roma",Sartoria
33605,technical,10798,Facis S.p.a.,Sartoria
33605,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33605,technical,7160,"Epoca (di Biagio), Milano",Calzature
33605,technical,7159,"Mario Audello, Torino",Parrucche
33606,artistic,24954,Bruno Ciulli,Luci
33606,artistic,7177,Lamberto Puggelli,Regista
33606,artistic,24953,Salvo Piro,Collaboratore alla regia
33606,artistic,6251,Paolo Bregni,Scenografo
33606,artistic,4838,Luisa Spinatelli,Costumista
33606,artistic,7548,Tiziana Tosco,Coreografo
33606,artistic,11444,Monia Felicia Torchia,Assistente ai costumi
33606,technical,21438,"Teatro Carlo Felice, Genova",Realizzazione
33606,technical,7158,"Brancato, Milano",Sartoria
33606,technical,9579,"Traiano Luce 73, Torino",Attrezzeria
33606,technical,7160,"Epoca (di Biagio), Milano",Calzature
33606,technical,7159,"Mario Audello, Torino",Parrucche
33606,technical,6441,"Teatro Regio, Torino",Attrezzeria
33607,artistic,7169,Andrea Anfossi,Luci
33607,artistic,7487,Vittorio Borrelli,Regista
33607,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
33607,artistic,10685,Saverio Santoliquido,Scenografo
33607,artistic,10116,Claudia Boasso,Scenografo
33607,artistic,7860,Laura Viglione,Costumista
33607,technical,7883,"G.P. 11, Roma",Sartoria
33607,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33607,technical,7159,"Mario Audello, Torino",Parrucche
33607,technical,10878,"Compagnia di San Paolo, Torino",Sponsor
33607,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature"
33608,artistic,7169,Andrea Anfossi,Luci
33608,artistic,9519,Michele Placido,Regista
33608,artistic,7487,Vittorio Borrelli,Ripresa della regia
33608,artistic,4053,Maurizio Balò,"Costumista,Scenografo"
33608,artistic,7548,Tiziana Tosco,Coreografo
33608,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33608,technical,7883,"G.P. 11, Roma",Sartoria
33608,technical,7167,"Pompei 2000, Roma",Calzature
33608,technical,7159,"Mario Audello, Torino",Parrucche
33609,artistic,7169,Andrea Anfossi,Luci
33609,artistic,10592,Laurent Pelly,"Costumista,Regista"
33609,artistic,7511,Anna Maria Bruzzese,Ripresa della regia
33609,artistic,10593,Chantal Thomas,Scenografo
33609,artistic,10684,Gary Marder,Luci
33609,technical,10595,Santa Fe Opera Festival,"Attrezzeria,Sartoria"
33609,technical,7544,Annamode 68 S.r.l.,Sartoria
33609,technical,7883,"G.P. 11, Roma",Sartoria
33609,technical,7159,"Mario Audello, Torino",Parrucche
33609,technical,6441,"Teatro Regio, Torino","Realizzazione,Calzature"
33609,technical,11222,"Italgas, Torino",Sponsor
33610,artistic,7169,Andrea Anfossi,Luci
33610,artistic,8485,Sylvano Bussotti,"Costumista,Regista,Scenografo"
33610,artistic,7487,Vittorio Borrelli,Ripresa della regia
33610,technical,7544,Annamode 68 S.r.l.,Sartoria
33610,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
33610,technical,7159,"Mario Audello, Torino",Parrucche
33610,technical,10879,"Intesa Sanpaolo S.p.A., Torino",Sponsor
33610,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
33611,artistic,7169,Andrea Anfossi,Luci
33611,artistic,10901,Fabio Banfo,Regista
33611,artistic,7511,Anna Maria Bruzzese,Ripresa della regia
33611,artistic,10902,Luca Ghirardosi,Scenografo
33611,artistic,10903,Valentina Caspani,Costumista
33611,technical,6441,"Teatro Regio, Torino",Attrezzeria
33611,technical,10906,"Studio Cromo S.n.c., Biassono","Realizzazione,Attrezzeria"
33611,technical,10907,"Gruber, Milano",Sartoria
33611,technical,7176,"Arrigo, Milano",Sartoria
33611,technical,10908,"La Botteguccia di Elena Guzzon, Milano",Sartoria
33611,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
33611,technical,7159,"Mario Audello, Torino",Parrucche
33612,artistic,7169,Andrea Anfossi,Luci
33612,artistic,10592,Laurent Pelly,Regista
33612,artistic,7518,Laurie Feldman,Ripresa della regia
33612,artistic,10593,Chantal Thomas,Scenografo
33612,artistic,10684,Gary Marder,Luci
33612,artistic,7511,Anna Maria Bruzzese,Coreografo
33612,technical,10595,Santa Fe Opera Festival,"Attrezzeria,Sartoria"
33612,technical,7544,Annamode 68 S.r.l.,Sartoria
33612,technical,7883,"G.P. 11, Roma",Sartoria
33612,technical,7159,"Mario Audello, Torino",Parrucche
33612,technical,6441,"Teatro Regio, Torino","Realizzazione,Calzature"
33613,artistic,10792,Damiano Michieletto,Regista
33613,artistic,10794,Roberto Pizzuto,Ripresa della regia
33613,artistic,10793,Paolo Fantin,Scenografo
33613,artistic,10778,Carla Teti,Costumista
33613,artistic,7358,Marco Filibeck,Luci
33613,technical,7175,"Arianese, Pero (MI)",Realizzazione
33613,technical,7883,"G.P. 11, Roma",Sartoria
